item,enLabel,faLabel,enDescription,faDescription,enWikipediaUrl,faWikipediaUrl
http://www.wikidata.org/entity/Q170978,robotics,رباتیک,"design, construction, operation, and application of robots",شاخه علمی و مهندسی که به طراحی، ساخت، راهاندازی و استفاده از رُباتها میپردازد,https://en.wikipedia.org/wiki/robotics,https://fa.wikipedia.org/wiki/%D8%B1%D8%A8%D8%A7%D8%AA%DB%8C%DA%A9
http://www.wikidata.org/entity/Q174858,molecular modelling,مدلسازی مولکولی,discovering chemical properties by physical simulations,,https://en.wikipedia.org/wiki/molecular%20modelling,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%D9%84%D8%B3%D8%A7%D8%B2%DB%8C%20%D9%85%D9%88%D9%84%DA%A9%D9%88%D9%84%DB%8C
http://www.wikidata.org/entity/Q175263,data structure,ساختمان دادهها,particular way of storing and organizing data in a computer,,https://en.wikipedia.org/wiki/data%20structure,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86%20%D8%AF%D8%A7%D8%AF%D9%87%D9%87%D8%A7
http://www.wikidata.org/entity/Q176555,quantum computer,رایانه کوانتومی,computational device relying on quantum mechanics,علمی که برای رایانش از مکانیک کوانتومی استفاده میکند,https://en.wikipedia.org/wiki/quantum%20computer,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D9%87%20%DA%A9%D9%88%D8%A7%D9%86%D8%AA%D9%88%D9%85%DB%8C
http://www.wikidata.org/entity/Q176953,rendering,رندرینگ,process of generating an image from a model,فرآیند تولید یک تصویر از یک مدل,https://en.wikipedia.org/wiki/rendering,https://fa.wikipedia.org/wiki/%D8%B1%D9%86%D8%AF%D8%B1%DB%8C%D9%86%DA%AF
http://www.wikidata.org/entity/Q177005,computational biology,زیستشناسی محاسباتی,"data-analytical and theoretical methods, mathematical modeling and computational simulation techniques to the study of biological, behavioral, and social systems",,https://en.wikipedia.org/wiki/computational%20biology,https://fa.wikipedia.org/wiki/%D8%B2%DB%8C%D8%B3%D8%AA%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20%D9%85%D8%AD%D8%A7%D8%B3%D8%A8%D8%A7%D8%AA%DB%8C
http://www.wikidata.org/entity/Q177571,decision theory,نظریه تصمیم,branch of applied probability theory,,https://en.wikipedia.org/wiki/decision%20theory,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87%20%D8%AA%D8%B5%D9%85%DB%8C%D9%85
http://www.wikidata.org/entity/Q177898,sieve of Eratosthenes,غربال اراتوستن,ancient algorithm for generating prime numbers,,https://en.wikipedia.org/wiki/sieve%20of%20Eratosthenes,https://fa.wikipedia.org/wiki/%D8%BA%D8%B1%D8%A8%D8%A7%D9%84%20%D8%A7%D8%B1%D8%A7%D8%AA%D9%88%D8%B3%D8%AA%D9%86
http://www.wikidata.org/entity/Q177923,auction,مزایده,"process of buying and selling goods or services by offering them up for bid, taking bids, and then selling the item to the highest bidder",,https://en.wikipedia.org/wiki/auction,https://fa.wikipedia.org/wiki/%D9%85%D8%B2%D8%A7%DB%8C%D8%AF%D9%87
http://www.wikidata.org/entity/Q178546,determinant,دترمینان,sum of signed terms of n factors from n×n matrix with no two factors sharing row or column,در جبر خطی به تابعی گفته میشود که هر ماتریس مربعی را به یک عدد نسبت میدهد,https://en.wikipedia.org/wiki/determinant,https://fa.wikipedia.org/wiki/%D8%AF%D8%AA%D8%B1%D9%85%DB%8C%D9%86%D8%A7%D9%86
http://www.wikidata.org/entity/Q178572,TortoiseGit,تورتویز گیت,"Git revision control client, implemented as a Windows shell extension and based on TortoiseSVN",نرمافزار سرویسگیرنده از گیت که بر پایهی تورتویز اس.وی.ان نوشته شده است,https://en.wikipedia.org/wiki/TortoiseGit,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D8%B1%D8%AA%D9%88%DB%8C%D8%B2%20%DA%AF%DB%8C%D8%AA
http://www.wikidata.org/entity/Q178572,TortoiseGit,تورتویز گیت,"Git revision control client, implemented as a Windows shell extension and based on TortoiseSVN",نرمافزار سرویسگیرنده از گیت که بر پایهی تورتویز اس.وی.ان نوشته شده است,https://en.wikipedia.org/wiki/TortoiseGit,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D8%B1%D8%AA%D9%88%DB%8C%D8%B2%20%DA%AF%DB%8C%D8%AA
http://www.wikidata.org/entity/Q179310,computing,رایانش,human activity related to the processing of information by use of mechanical devices,به هر نوع فعالیتی که از رایانه در مدیریت، انجام فرایندها و اطلاعاتوارتباطات استفاده شود، گفته میشود,https://en.wikipedia.org/wiki/computing,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D8%B4
http://www.wikidata.org/entity/Q180165,mechatronics,مهندسی مکاترونیک,combination of electronics and mechanics,,https://en.wikipedia.org/wiki/mechatronics,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C%20%D9%85%DA%A9%D8%A7%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9
http://www.wikidata.org/entity/Q180634,distributed computing,رایانش توزیعشده,system whose components are located on different networked computers,,https://en.wikipedia.org/wiki/distributed%20computing,https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D8%B4%20%D8%AA%D9%88%D8%B2%DB%8C%D8%B9%D8%B4%D8%AF%D9%87
http://www.wikidata.org/entity/Q180943,Caesar cipher,رمز سزار,simple and widely known encryption technique,یکی از تکنیکهای رمزگذاری,https://en.wikipedia.org/wiki/Caesar%20cipher,https://fa.wikipedia.org/wiki/%D8%B1%D9%85%D8%B2%20%D8%B3%D8%B2%D8%A7%D8%B1
http://www.wikidata.org/entity/Q181593,sorting algorithm,الگوریتم مرتبسازی,algorithm that puts elements of a list in a certain order,,https://en.wikipedia.org/wiki/sorting%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D9%85%D8%B1%D8%AA%D8%A8%D8%B3%D8%A7%D8%B2%DB%8C
http://www.wikidata.org/entity/Q182557,computational linguistics,زبانشناسی رایانشی,interdisciplinary field,,https://en.wikipedia.org/wiki/computational%20linguistics,https://fa.wikipedia.org/wiki/%D8%B2%D8%A8%D8%A7%D9%86%D8%B4%D9%86%D8%A7%D8%B3%DB%8C%20%D8%B1%D8%A7%DB%8C%D8%A7%D9%86%D8%B4%DB%8C
http://www.wikidata.org/entity/Q183427,hash function,تابع درهمسازی,type of function that maps data of arbitrary size to data of fixed size,,https://en.wikipedia.org/wiki/hash%20function,https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%A8%D8%B9%20%D8%AF%D8%B1%D9%87%D9%85%D8%B3%D8%A7%D8%B2%DB%8C
http://www.wikidata.org/entity/Q184148,plug-in,افزونه,software component that adds a specific feature to an existing software application,نرمافزاری که ویژگی خاصی را به یک برنامه نرمافزاری موجود اضافه میکند,https://en.wikipedia.org/wiki/plug-in,https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%B2%D9%88%D9%86%D9%87
http://www.wikidata.org/entity/Q184148,plug-in,افزونه,software component that adds a specific feature to an existing software application,نرمافزاری که ویژگی خاصی را به یک برنامه نرمافزاری موجود اضافه میکند,https://en.wikipedia.org/wiki/plug-in,https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%B2%D9%88%D9%86%D9%87
http://www.wikidata.org/entity/Q184316,PageRank,رتبه صفحه,algorithm for calculating the authority of a web page based on link structure.,,https://en.wikipedia.org/wiki/PageRank,https://fa.wikipedia.org/wiki/%D8%B1%D8%AA%D8%A8%D9%87%20%D8%B5%D9%81%D8%AD%D9%87
http://www.wikidata.org/entity/Q184609,expert system,سیستم خبره,computer system that emulates the decision-making ability of a human expert,,https://en.wikipedia.org/wiki/expert%20system,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D8%AE%D8%A8%D8%B1%D9%87
http://www.wikidata.org/entity/Q184609,expert system,سیستم خبره,computer system that emulates the decision-making ability of a human expert,,https://en.wikipedia.org/wiki/expert%20system,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D8%AE%D8%A8%D8%B1%D9%87
http://www.wikidata.org/entity/Q277680,A* search algorithm,الگوریتم جستجوی A*,algorithm used for pathfinding and graph traversal,,https://en.wikipedia.org/wiki/A*%20search%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C%20A*
http://www.wikidata.org/entity/Q277680,A* search algorithm,الگوریتم جستجوی A*,algorithm used for pathfinding and graph traversal,,https://en.wikipedia.org/wiki/A*%20search%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C%20A*
http://www.wikidata.org/entity/Q279748,out-of-core algorithm,الگوریتم حافظه خارجی,"algorithm to process data that is too large to fit into a computer's main memory at one time, optimized to efficiently fetch and access data stored in slow bulk memory (e.g. hard drives, tape drives, remote network)",,https://en.wikipedia.org/wiki/out-of-core%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AD%D8%A7%D9%81%D8%B8%D9%87%20%D8%AE%D8%A7%D8%B1%D8%AC%DB%8C
http://www.wikidata.org/entity/Q281922,Hungarian algorithm,الگوریتم مجارستانی,combinatorial optimization algorithm for the assignment problem,,https://en.wikipedia.org/wiki/Hungarian%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D9%85%D8%AC%D8%A7%D8%B1%D8%B3%D8%AA%D8%A7%D9%86%DB%8C
http://www.wikidata.org/entity/Q282453,support vector machine,ماشین بردار پشتیبانی,set of methods for supervised statistical learning,,https://en.wikipedia.org/wiki/support%20vector%20machine,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B4%DB%8C%D9%86%20%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%20%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C
http://www.wikidata.org/entity/Q282453,support vector machine,ماشین بردار پشتیبانی,set of methods for supervised statistical learning,,https://en.wikipedia.org/wiki/support%20vector%20machine,https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B4%DB%8C%D9%86%20%D8%A8%D8%B1%D8%AF%D8%A7%D8%B1%20%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C
http://www.wikidata.org/entity/Q284290,lexicostatistics,آمارواژگان,approach to comparative linguistics that involves quantitative comparison of lexical cognates; related to the comparative method but does not reconstruct a proto-language,,https://en.wikipedia.org/wiki/lexicostatistics,https://fa.wikipedia.org/wiki/%D8%A2%D9%85%D8%A7%D8%B1%D9%88%D8%A7%DA%98%DA%AF%D8%A7%D9%86
http://www.wikidata.org/entity/Q284695,Ford–Fulkerson algorithm,الگوریتم فورد–فالکرسون,algorithm,,https://en.wikipedia.org/wiki/Ford%E2%80%93Fulkerson%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D9%81%D9%88%D8%B1%D8%AF%E2%80%93%D9%81%D8%A7%D9%84%DA%A9%D8%B1%D8%B3%D9%88%D9%86
http://www.wikidata.org/entity/Q284695,Ford–Fulkerson algorithm,الگوریتم فورد–فالکرسون,algorithm,,https://en.wikipedia.org/wiki/Ford%E2%80%93Fulkerson%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D9%81%D9%88%D8%B1%D8%AF%E2%80%93%D9%81%D8%A7%D9%84%DA%A9%D8%B1%D8%B3%D9%88%D9%86
http://www.wikidata.org/entity/Q286896,bcrypt,Bcrypt,password-based key derivation function,,https://en.wikipedia.org/wiki/bcrypt,https://fa.wikipedia.org/wiki/Bcrypt
http://www.wikidata.org/entity/Q286896,bcrypt,Bcrypt,password-based key derivation function,,https://en.wikipedia.org/wiki/bcrypt,https://fa.wikipedia.org/wiki/Bcrypt
http://www.wikidata.org/entity/Q291503,AES instruction set,مجموعه دستورالعمل استاندارد رمزگذاری پیشرفته,extension to the x86 instruction set,,https://en.wikipedia.org/wiki/AES%20instruction%20set,https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%85%D9%88%D8%B9%D9%87%20%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D9%85%D9%84%20%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%D8%AF%D8%A7%D8%B1%D8%AF%20%D8%B1%D9%85%D8%B2%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C%20%D9%BE%DB%8C%D8%B4%D8%B1%D9%81%D8%AA%D9%87
http://www.wikidata.org/entity/Q294284,AKS primality test,آزمون اول بودن AKS,primality test,,https://en.wikipedia.org/wiki/AKS%20primality%20test,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D9%88%D9%86%20%D8%A7%D9%88%D9%84%20%D8%A8%D9%88%D8%AF%D9%86%20AKS
http://www.wikidata.org/entity/Q300159,AVL tree,درخت ایویال,one kind of self-balancing binary search tree,,https://en.wikipedia.org/wiki/AVL%20tree,https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%D8%AE%D8%AA%20%D8%A7%DB%8C%D9%88%DB%8C%D8%A7%D9%84
http://www.wikidata.org/entity/Q301990,bootstrapping,بوتاسترپینگ,statistical method,یک روش محاسبات آماری کامپیوتری,https://en.wikipedia.org/wiki/bootstrapping,https://fa.wikipedia.org/wiki/%D8%A8%D9%88%D8%AA%D8%A7%D8%B3%D8%AA%D8%B1%D9%BE%DB%8C%D9%86%DA%AF
http://www.wikidata.org/entity/Q310401,k-means clustering,خوشهبندی کی-میانگین,Vector quantization algorithm minimizing the sum of squared deviations,الگوریتم کمیسازی بردارها برای کمینهسازی مجموع مربع انحرافات,https://en.wikipedia.org/wiki/k-means%20clustering,https://fa.wikipedia.org/wiki/%D8%AE%D9%88%D8%B4%D9%87%D8%A8%D9%86%D8%AF%DB%8C%20%DA%A9%DB%8C-%D9%85%DB%8C%D8%A7%D9%86%DA%AF%DB%8C%D9%86
http://www.wikidata.org/entity/Q320724,Dependence analysis,تجزیه و تحلیل وابستگی,,,https://en.wikipedia.org/wiki/Dependence%20analysis,https://fa.wikipedia.org/wiki/%D8%AA%D8%AC%D8%B2%DB%8C%D9%87%20%D9%88%20%D8%AA%D8%AD%D9%84%DB%8C%D9%84%20%D9%88%D8%A7%D8%A8%D8%B3%D8%AA%DA%AF%DB%8C
http://www.wikidata.org/entity/Q322259,middlegame,میانه بازی (شطرنج),portion of a chess game between the opening and the endgame,,https://en.wikipedia.org/wiki/middlegame,https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%A7%D9%86%D9%87%20%D8%A8%D8%A7%D8%B2%DB%8C%20%28%D8%B4%D8%B7%D8%B1%D9%86%D8%AC%29
http://www.wikidata.org/entity/Q322666,Cramer's rule,قاعده کرامر,theorem,,https://en.wikipedia.org/wiki/Cramer%27s%20rule,https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B9%D8%AF%D9%87%20%DA%A9%D8%B1%D8%A7%D9%85%D8%B1
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q324254,ontology,پایگاه شناخت,specification of a conceptualization in computer science and information science,,https://en.wikipedia.org/wiki/ontology,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87%20%D8%B4%D9%86%D8%A7%D8%AE%D8%AA
http://www.wikidata.org/entity/Q325904,breadth-first search,الگوریتم جستجوی اول سطح,algorithm for searching the nodes of a graph in order by their hop count from a starting node,الگوریتم جستجوی گرههای یک گراف,https://en.wikipedia.org/wiki/breadth-first%20search,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C%20%D8%A7%D9%88%D9%84%20%D8%B3%D8%B7%D8%AD
http://www.wikidata.org/entity/Q325904,breadth-first search,الگوریتم جستجوی اول سطح,algorithm for searching the nodes of a graph in order by their hop count from a starting node,الگوریتم جستجوی گرههای یک گراف,https://en.wikipedia.org/wiki/breadth-first%20search,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C%20%D8%A7%D9%88%D9%84%20%D8%B3%D8%B7%D8%AD
http://www.wikidata.org/entity/Q327675,symmetric-key algorithm,الگوریتم کلید متقارن,cryptosystem that uses one key,,https://en.wikipedia.org/wiki/symmetric-key%20algorithm,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%DA%AF%D9%88%D8%B1%DB%8C%D8%AA%D9%85%20%DA%A9%D9%84%DB%8C%D8%AF%20%D9%85%D8%AA%D9%82%D8%A7%D8%B1%D9%86
http://www.wikidata.org/entity/Q330268,decision support system,سیستم پشتیبانی تصمیم,system that supports business or organizational decision-making processes,,https://en.wikipedia.org/wiki/decision%20support%20system,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C%20%D8%AA%D8%B5%D9%85%DB%8C%D9%85
http://www.wikidata.org/entity/Q330268,decision support system,سیستم پشتیبانی تصمیم,system that supports business or organizational decision-making processes,,https://en.wikipedia.org/wiki/decision%20support%20system,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C%20%D8%AA%D8%B5%D9%85%DB%8C%D9%85
http://www.wikidata.org/entity/Q330268,decision support system,سیستم پشتیبانی تصمیم,system that supports business or organizational decision-making processes,,https://en.wikipedia.org/wiki/decision%20support%20system,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B3%D8%AA%D9%85%20%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C%20%D8%AA%D8%B5%D9%85%DB%8C%D9%85
